talent_id,role_id,order
nm3047213,2,2
nm3047332,5,1
nm3048042,6,1
nm3048042,3,2
nm3049461,5,1
nm3049461,26,2
nm3049461,3,3
nm3049937,2,1
nm3049937,6,2
nm3049937,5,3
nm3050219,4,1
nm3050387,4,1
nm3050967,8,1
nm3050987,2,1
nm3051847,5,1
nm3051847,7,2
nm3051847,12,3
nm3052104,2,1
nm3052104,18,2
nm3052104,3,3
nm3052516,2,1
nm3052538,6,1
nm3052538,3,2
nm3052540,6,1
nm3052894,2,1
nm3052894,5,2
nm3053218,22,1
nm3053218,5,2
nm3053272,6,1
nm3053272,2,2
nm3053272,5,3
nm3053338,4,1
nm3053338,5,2
nm3053338,23,3
nm3053598,7,1
nm3053598,6,2
nm3053598,5,3
nm3053887,6,1
nm3053887,3,2
nm3053945,6,1
nm3053945,5,2
nm3053945,3,3
nm3054197,6,1
nm3054197,5,2
nm3054581,4,1
nm3054581,10,2
nm3054876,12,1
nm3055648,13,1
nm3055648,19,2
nm3056551,2,1
nm3056551,5,2
nm3056663,3,1
nm3056663,5,2
nm3056663,6,3
nm3056762,4,1
nm3057291,2,1
nm3057549,4,1
nm3057574,5,1
nm3057574,14,2
nm3057574,13,3
nm3057861,9,1
nm3057861,2,2
nm3058370,7,1
nm3058370,5,2
nm3058847,4,1
nm3058857,12,1
nm3058857,2,2
nm3058857,5,3
nm3059227,14,1
nm3059227,12,2
nm3059227,5,3
nm3059477,5,1
nm3059477,2,2
nm3059477,6,3
nm3059891,2,1
nm3060479,2,1
nm3060479,5,2
nm3060479,6,3
nm3060547,4,1
nm3060909,2,1
nm3062236,2,1
nm3062236,34,2
nm3062239,14,1
nm3062239,12,2
nm3062280,7,1
nm3062280,1,2
nm3062304,6,1
nm3062306,2,1
nm3062306,9,2
nm3062306,1,3
nm3062985,4,1
nm3063447,6,1
nm3063447,2,2
nm3063447,3,3
nm3063759,4,1
nm3063759,5,2
nm3063759,1,3
nm3064048,2,1
nm3064048,18,2
nm3064446,6,1
nm3064446,2,2
nm3064756,6,1
nm3064756,3,2
nm3064756,2,3
nm3065970,3,1
nm3066294,2,1
nm3066409,4,1
nm3066572,5,1
nm3066572,23,2
nm3066756,2,1
nm3066756,6,2
nm3066756,5,3
nm3067159,22,1
nm3067159,17,2
nm3067159,25,3
nm3067466,2,1
nm3067794,10,1
nm3067794,27,2
nm3068046,14,1
nm3068046,12,2
nm3068046,6,3
nm3069360,2,1
nm3069360,7,2
nm3069360,6,3
nm3069666,29,1
nm3069711,29,1
nm3069989,6,1
nm3070290,19,1
nm3070290,3,2
nm3071122,4,1
nm3071618,34,1
nm3071937,3,1
nm3072166,6,1
nm3072876,2,1
nm3072876,3,2
nm3073120,7,1
nm3073120,6,2
nm3073120,12,3
nm3073211,2,1
nm3073605,5,1
nm3073605,7,2
nm3073605,3,3
nm3074128,2,1
nm3074128,14,2
nm3074128,5,3
nm3075759,1,1
nm3076801,1,1
nm3076801,2,2
nm3076801,9,3
nm3077122,7,1
nm3077122,14,2
nm3077171,2,1
nm3077186,5,1
nm3077186,6,2
nm3077186,26,3
nm3078090,2,1
nm3078090,6,2
nm3079572,2,1
nm3079713,2,1
nm3079713,7,2
nm3079713,6,3
nm3080203,2,1
nm3080539,3,1
nm3080539,20,2
nm3081414,19,1
nm3081414,26,2
nm3081414,7,3
nm3081719,12,1
nm3081719,3,2
nm3082707,4,1
nm3082747,5,1
nm3082747,31,2
nm3082747,26,3
nm3083078,6,1
nm3083352,4,1
nm3083352,11,2
nm3083664,4,1
nm3083664,5,2
nm3083664,1,3
nm3083674,2,1
nm3083862,2,1
nm3083862,1,2
nm3083935,6,1
nm3083935,5,2
nm3084214,14,1
nm3084214,13,2
nm3084214,5,3
nm3084635,4,1
nm3084771,12,1
nm3084771,22,2
nm3084771,21,3
nm3084834,10,1
nm3084834,9,2
nm3084834,1,3
nm3084972,4,1
nm3084972,3,2
nm3085186,5,1
nm3085230,13,1
nm3085230,27,2
nm3085230,19,3
nm3085400,4,1
nm3085400,5,2
nm3085400,6,3
nm3085864,4,1
nm3085864,6,2
nm3086523,7,1
nm3086816,1,1
nm3086816,2,2
nm3086816,10,3
nm3087358,4,1
nm3087469,5,1
nm3087469,7,2
nm3087469,6,3
nm3089389,5,1
nm3089389,19,2
nm3089389,3,3
nm3089570,2,1
nm3089570,3,2
nm3090076,5,1
nm3090076,3,2
nm3090076,29,3
nm3090643,4,1
nm3091369,32,1
nm3091369,3,2
nm3093315,13,1
nm3093315,19,2
nm3093315,11,3
nm3093752,4,1
nm3093855,4,1
nm3094006,5,1
nm3094006,7,2
nm3094006,3,3
nm3094262,24,1
nm3094262,31,2
nm3094262,21,3
nm3094297,14,1
nm3094297,12,2
nm3094297,13,3
nm3095427,12,1
nm3095427,21,2
nm3095427,14,3
nm3095455,7,1
nm3095455,2,2
nm3095455,6,3
nm3095578,2,1
nm3095779,6,1
nm3095779,3,2
nm3095917,7,1
nm3095917,5,2
nm3095917,14,3
nm3096678,4,1
nm3096924,1,1
nm3096924,9,2
nm3096924,10,3
nm3097455,4,1
nm3097455,3,2
nm3098178,2,1
nm3098396,2,1
nm3098396,5,2
nm3098396,3,3
nm3099213,2,1
nm3099213,5,2
nm3099213,6,3
nm3099531,12,1
nm3100513,13,1
nm3100513,21,2
nm3100977,4,1
nm3100977,1,2
nm3101313,5,1
nm3101313,7,2
nm3101313,3,3
nm3101379,7,1
nm3101379,6,2
nm3101379,5,3
nm3101398,4,1
nm3102116,19,1
nm3102116,3,2
nm3102213,4,1
nm3102814,13,1
nm3102814,19,2
nm3102814,7,3
nm3104410,2,1
nm3104410,7,2
nm3104410,6,3
nm3105522,5,1
nm3105522,3,2
nm3105622,2,1
nm3105939,2,1
nm3105939,7,2
nm3106384,14,1
nm3106384,12,2
nm3106384,7,3
nm3106997,7,1
nm3106997,6,2
nm3106997,5,3
nm3107785,13,1
nm3107785,19,2
nm3107870,2,1
nm3107976,4,1
nm3108172,3,1
nm3108172,6,2
nm3108580,4,1
nm3108588,4,1
nm3108601,4,1
nm3108645,2,1
nm3108749,2,1
nm3108790,2,1
nm3108792,4,1
nm3108802,3,1
nm3108823,4,1
nm3108837,4,1
nm3108884,2,1
nm3108884,3,2
nm3108909,2,1
nm3108934,2,1
nm3108958,4,1
nm3108962,4,1
nm3108963,2,1
nm3109004,4,1
nm3109007,2,1
nm3109018,4,1
nm3109021,6,1
nm3109049,6,1
nm3109049,21,2
nm3109049,22,3
nm3109161,21,1
nm3109508,4,1
nm3109658,4,1
nm3110242,2,1
nm3110242,5,2
nm3110242,7,3
nm3110469,10,1
nm3110469,1,2
nm3110783,2,1
nm3110855,2,1
nm3111041,4,1
nm3111056,11,1
nm3111056,27,2
nm3111168,22,1
nm3111678,9,1
nm3111678,22,2
nm3111678,2,3
nm3111743,10,1
nm3111743,3,2
nm3111806,2,1
nm3111902,9,1
nm3111902,2,2
nm3111902,6,3
nm3112759,4,1
nm3112759,5,2
nm3112759,27,3
nm3113219,2,1
nm3113447,26,1
nm3113962,24,1
nm3113962,8,2
nm3113962,2,3
nm3114000,7,1
nm3114160,12,1
nm3114984,2,1
nm3115137,3,1
nm3115289,2,1
nm3115289,9,2
nm3115443,2,1
nm3115443,3,2
nm3115657,7,1
nm3115657,3,2
nm3115661,2,1
nm3115807,7,1
nm3115807,2,2
nm3115807,13,3
nm3116094,4,1
nm3116311,10,1
nm3116311,9,2
nm3116311,2,3
nm3116470,4,1
nm3117202,4,1
nm3117202,29,2
nm3117294,12,1
nm3117294,2,2
nm3117294,13,3
nm3118552,6,1
nm3118552,3,2
nm3118552,4,3
nm3118860,6,1
nm3118860,2,2
nm3118860,13,3
nm3119363,2,1
nm3119363,18,2
nm3119983,3,1
nm3119983,4,2
nm3120122,27,1
nm3121624,7,1
nm3121624,6,2
nm3122776,5,1
nm3122776,19,2
nm3122776,3,3
nm3122961,5,1
nm3122961,3,2
nm3123237,7,1
nm3123237,6,2
nm3123237,14,3
nm3123541,8,1
nm3123541,4,2
nm3123541,22,3
nm3123835,14,1
nm3123835,7,2
nm3123835,6,3
nm3123970,5,1
nm3124286,5,1
nm3124286,26,2
nm3124326,2,1
nm3124493,6,1
nm3125914,8,1
nm3125914,20,2
nm3125992,4,1
nm3125992,3,2
nm3126325,4,1
nm3126340,2,1
nm3126606,5,1
nm3126606,4,2
nm3126606,6,3
nm3126683,4,1
nm3126683,5,2
nm3126683,6,3
nm3126747,2,1
nm3128158,6,1
nm3128158,3,2
nm3128158,11,3
nm3128465,12,1
nm3128465,14,2
nm3128465,7,3
nm3128798,2,1
nm3128798,6,2
nm3128798,7,3
nm3128900,21,1
nm3128900,3,2
nm3128933,13,1
nm3128933,9,2
nm3128933,27,3
nm3129269,2,1
nm3129269,7,2
nm3129298,2,1
nm3129568,2,1
nm3130311,2,1
nm3131807,7,1
nm3132140,2,1
nm3132355,4,1
nm3132932,27,1
nm3132932,7,2
nm3132932,6,3
nm3133288,2,1
nm3133761,12,1
nm3133761,14,2
nm3133761,5,3
nm3133779,2,1
nm3133859,1,1
nm3133859,9,2
nm3134000,2,1
nm3134373,5,1
nm3134373,6,2
nm3134373,13,3
nm3134958,19,1
nm3135847,9,1
nm3135847,10,2
nm3135847,1,3
nm3135854,2,1
nm3136780,6,1
nm3136952,5,1
nm3136952,29,2
nm3136952,15,3
nm3136987,5,1
nm3136987,7,2
nm3136987,6,3
nm3137021,6,1
nm3137066,4,1
nm3137280,6,1
nm3137338,9,1
nm3137338,27,2
nm3137338,2,3
nm3137699,10,1
nm3137699,1,2
nm3137699,2,3
nm3137917,14,1
nm3137917,13,2
nm3138062,12,1
nm3138062,5,2
nm3138062,3,3
nm3138118,7,1
nm3138118,6,2
nm3138118,3,3
nm3138367,12,1
nm3138537,19,1
nm3138537,13,2
nm3138537,9,3
nm3139549,5,1
nm3139549,7,2
nm3139588,11,1
nm3139588,6,2
nm3139672,4,1
nm3139830,5,1
nm3139830,6,2
nm3139830,3,3
nm3140469,4,1
nm3140469,6,2
nm3140469,7,3
nm3140757,4,1
nm3140822,2,1
nm3142256,2,1
nm3142512,14,1
nm3142512,12,2
nm3142512,3,3
nm3142990,5,1
nm3142990,7,2
nm3142990,11,3
nm3143072,3,1
nm3143072,5,2
nm3143072,7,3
nm3143648,4,1
nm3143774,31,1
nm3143774,26,2
nm3143774,12,3
nm3144399,18,1
nm3144399,2,2
nm3144399,7,3
nm3144431,7,1
nm3144431,6,2
nm3144431,12,3
nm3144490,27,1
nm3144557,27,1
nm3144630,27,1
nm3144630,26,2
nm3144744,14,1
nm3144744,12,2
nm3144744,7,3
nm3144747,3,1
nm3144776,2,1
nm3144800,34,1
nm3144915,4,1
nm3145317,12,1
nm3145317,27,2
nm3145387,2,1
nm3145601,6,1
nm3145628,5,1
nm3146976,13,1
nm3146976,5,2
nm3146976,31,3
nm3147542,2,1
nm3147542,5,2
nm3147991,5,1
nm3147991,7,2
nm3147991,12,3
nm3148084,3,1
nm3148084,5,2
nm3149693,2,1
nm3149964,13,1
nm3149964,19,2
nm3149964,3,3
nm3150062,5,1
nm3150062,6,2
nm3150062,3,3
nm3150257,2,1
nm3150372,2,1
nm3150435,4,1
nm3150435,6,2
nm3150435,22,3
nm3150680,7,1
nm3150680,2,2
nm3150700,4,1
nm3150953,5,1
nm3150953,3,2
nm3150953,7,3
nm3151074,5,1
nm3151074,26,2
nm3151074,28,3
nm3151719,12,1
nm3151719,3,2
nm3151946,26,1
nm3151946,5,2
nm3151946,6,3
nm3151947,7,1
nm3151947,6,2
nm3152259,4,1
nm3152290,2,1
nm3152290,7,2
nm3152609,12,1
nm3152609,14,2
nm3152609,3,3
nm3152688,12,1
nm3152688,3,2
nm3153681,2,1
nm3153681,1,2
nm3153847,12,1
nm3153847,14,2
nm3154830,6,1
nm3154830,26,2
nm3155140,4,1
nm3155140,5,2
nm3155972,12,1
nm3156314,6,1
nm3156314,2,2
nm3156314,5,3
nm3156980,7,1
nm3156980,14,2
nm3156980,27,3
nm3157085,4,1
nm3157085,3,2
nm3157085,1,3
nm3157734,2,1
nm3157740,3,1
nm3157740,5,2
nm3157740,26,3
nm3158561,3,1
nm3158561,5,2
nm3158561,6,3
nm3158779,6,1
nm3158779,7,2
nm3158803,2,1
nm3158803,5,2
nm3158867,9,1
nm3158867,10,2
nm3158867,27,3
nm3158883,4,1
nm3160316,4,1
nm3161820,1,1
nm3161984,18,1
nm3162068,2,1
nm3162096,5,1
nm3162096,3,2
nm3162096,6,3
nm3162291,5,1
nm3162291,3,2
nm3162291,6,3
nm3162371,6,1
nm3162371,5,2
nm3162371,27,3
nm3162452,29,1
nm3162452,4,2
nm3162452,33,3
nm3162922,12,1
nm3162922,14,2
nm3163071,4,1
nm3163113,4,1
nm3163113,3,2
nm3163382,4,1
nm3163980,4,1
nm3164429,5,1
nm3164678,7,1
nm3164678,5,2
nm3164678,6,3
nm3165128,13,1
nm3165128,19,2
nm3165238,4,1
nm3165882,1,1
nm3166161,6,1
nm3166161,3,2
nm3166161,11,3
nm3166174,9,1
nm3166174,1,2
nm3167275,2,1
nm3167275,5,2
nm3167275,12,3
nm3167628,5,1
nm3167628,7,2
nm3167628,32,3
nm3167650,5,1
nm3167650,2,2
nm3168033,2,1
nm3168762,6,1
nm3168815,3,1
nm3169415,4,1
nm3169415,17,2
nm3169712,5,1
nm3169712,3,2
nm3169777,1,1
nm3169777,2,2
nm3171020,34,1
nm3171505,7,1
nm3171505,5,2
nm3171535,4,1
nm3171535,6,2
nm3171535,5,3
nm3171651,7,1
nm3171651,14,2
nm3171651,12,3
nm3171690,27,1
nm3171690,19,2
nm3172265,2,1
nm3172474,4,1
nm3172474,13,2
nm3172474,1,3
nm3173470,14,1
nm3173470,12,2
nm3173470,3,3
nm3173793,17,1
nm3173793,22,2
nm3173793,25,3
nm3174065,4,1
nm3174065,1,2
nm3174630,3,1
nm3174630,12,2
nm3174630,14,3
nm3174747,4,1
nm3174892,4,1
nm3175488,6,1
nm3175488,3,2
nm3175488,1,3
nm3175796,33,1
nm3175796,5,2
nm3175796,3,3
nm3176162,2,1
nm3176162,3,2
nm3176439,6,1
nm3176439,4,2
nm3176490,13,1
nm3176490,19,2
nm3176551,2,1
nm3176551,7,2
nm3176551,6,3
nm3176647,19,1
nm3176647,13,2
nm3177065,9,1
nm3177227,6,1
nm3177227,4,2
nm3177227,5,3
nm3177324,4,1
nm3177324,5,2
nm3177324,6,3
nm3177508,4,1
nm3177886,13,1
nm3177886,19,2
nm3177935,2,1
nm3177935,1,2
nm3178223,13,1
nm3178223,19,2
nm3179208,18,1
nm3179862,12,1
nm3179891,3,1
nm3179898,4,1
nm3179929,22,1
nm3179929,3,2
nm3179929,16,3
nm3179971,3,1
nm3179985,14,1
nm3179985,12,2
nm3179985,2,3
nm3180033,2,1
nm3180130,2,1
nm3180410,4,1
nm3180578,3,1
nm3180642,3,1
nm3180664,5,1
nm3180818,12,1
nm3180818,3,2
nm3180818,5,3
nm3180861,4,1
nm3181074,19,1
nm3181074,13,2
nm3181074,27,3
nm3181287,3,1
nm3181444,20,1
nm3181672,2,1
nm3182094,2,1
nm3182094,1,2
nm3182094,6,3
nm3182194,4,1
nm3182253,2,1
nm3182570,2,1
nm3182666,6,1
nm3182969,2,1
nm3183650,3,1
nm3183723,9,1
nm3183723,10,2
nm3183730,6,1
nm3183730,7,2
nm3183730,5,3
nm3183818,4,1
nm3183826,7,1
nm3183826,13,2
nm3183852,4,1
nm3184060,2,1
nm3184275,5,1
nm3184275,6,2
nm3184275,7,3
nm3184514,6,1
nm3184514,5,2
nm3184617,5,1
nm3184617,7,2
nm3185526,7,1
nm3185526,21,2
nm3185526,13,3
nm3185703,20,1
nm3185769,13,1
nm3186038,4,1
nm3186038,3,2
nm3186892,31,1
nm3186892,24,2
nm3186908,25,1
nm3186908,17,2
nm3186908,22,3
nm3187496,6,1
nm3187496,2,2
nm3187577,14,1
nm3187577,7,2
nm3187577,13,3
nm3189286,4,1
nm3189512,7,1
nm3189512,6,2
nm3189512,14,3
nm3190072,2,1
nm3190244,13,1
nm3190244,5,2
nm3190244,19,3
nm3190568,4,1
nm3190717,27,1
nm3190717,14,2
nm3190717,12,3
nm3190735,2,1
nm3190891,14,1
nm3190891,12,2
nm3190891,7,3
nm3190913,5,1
nm3190913,6,2
nm3190913,7,3
nm3190970,2,1
nm3191051,2,1
nm3191611,13,1
nm3191611,12,2
nm3191611,19,3
nm3192710,2,1
nm3192710,5,2
nm3192710,6,3
nm3192742,3,1
nm3192742,5,2
nm3192742,26,3
nm3192886,4,1
nm3192886,5,2
nm3192886,7,3
nm3193541,4,1
nm3193780,5,1
nm3193780,6,2
nm3193780,7,3
nm3194240,5,1
nm3194240,26,2
nm3194485,3,1
nm3194485,26,2
nm3194565,14,1
nm3194565,21,2
nm3194565,3,3
nm3194859,2,1
nm3194859,1,2
nm3194859,6,3
nm3195983,4,1
nm3195983,5,2
nm3195983,3,3
nm3196843,9,1
nm3196843,10,2
nm3196843,1,3
nm3196892,6,1
nm3196892,3,2
nm3197041,4,1
nm3197544,6,1
nm3197845,20,1
nm3197998,6,1
nm3197998,3,2
nm3198154,4,1
nm3198229,4,1
nm3198305,22,1
nm3198305,12,2
nm3198398,6,1
nm3199007,4,1
nm3199007,3,2
nm3199560,31,1
nm3199560,21,2
nm3199560,6,3
nm3199608,4,1
nm3199608,8,2
nm3199842,2,1
nm3199842,18,2
nm3199979,7,1
nm3199979,22,2
nm3199979,21,3
nm3200110,2,1
nm3200425,2,1
nm3200606,29,1
nm3200606,13,2
nm3200606,19,3
nm3200841,2,1
nm3200841,7,2
nm3201350,3,1
nm3201406,4,1
nm3201406,6,2
nm3201406,5,3
nm3201887,4,1
nm3201887,5,2
nm3201887,18,3
nm3202679,4,1
nm3202679,8,2
nm3202764,3,1
nm3202764,26,2
nm3203653,5,1
nm3203653,2,2
nm3203653,6,3
nm3204073,6,1
nm3205512,4,1
nm3205512,1,2
nm3205828,21,1
nm3205828,22,2
nm3205828,3,3
nm3206884,4,1
nm3206884,6,2
nm3206884,5,3
nm3207673,13,1
nm3207673,11,2
nm3207673,27,3
nm3207866,6,1
nm3207866,5,2
nm3207866,3,3
nm3208040,2,1
nm3208040,7,2
nm3208040,5,3
nm3208545,4,1
nm3208900,13,1
nm3208900,2,2
nm3208900,7,3
nm3208909,2,1
nm3209189,2,1
nm3209189,3,2
nm3209522,12,1
nm3209522,2,2
nm3209522,5,3
nm3209543,14,1
nm3210392,6,1
nm3210392,7,2
nm3210392,5,3
nm3210973,3,1
nm3210973,2,2
nm3210973,6,3
nm3212963,7,1
nm3213378,1,1
nm3213460,2,1
nm3213460,6,2
nm3214105,2,1
nm3214224,5,1
nm3214292,2,1
nm3214292,18,2
nm3214348,32,1
nm3214348,3,2
nm3214348,34,3
nm3215370,21,1
nm3215976,3,1
nm3215976,12,2
nm3215976,2,3
nm3217151,2,1
nm3217151,5,2
nm3217151,6,3
nm3217204,3,1
nm3217204,7,2
nm3217204,6,3
nm3218299,4,1
nm3218909,5,1
nm3218909,26,2
nm3218909,3,3
nm3219364,6,1
nm3219364,5,2
nm3219588,6,1
nm3219731,6,1
nm3219731,11,2
nm3220376,2,1
nm3220376,12,2
nm3220653,5,1
nm3220653,4,2
nm3220653,17,3
nm3220973,2,1
nm3221652,5,1
nm3221652,6,2
nm3221652,7,3
nm3221923,6,1
nm3221923,3,2
nm3223686,3,1
nm3223686,26,2
nm3223686,19,3
nm3224058,12,1
nm3224186,2,1
nm3224186,15,2
nm3224186,3,3
nm3225346,26,1
nm3225346,5,2
nm3225346,3,3
nm3225629,4,1
nm3225629,6,2
nm3225629,5,3
nm3225725,7,1
nm3225725,6,2
nm3225725,5,3
nm3225769,2,1
nm3226493,6,1
nm3226493,7,2
nm3226493,5,3
nm3226685,27,1
nm3227004,5,1
nm3227004,3,2
nm3227004,6,3
nm3227028,5,1
nm3227028,13,2
nm3227028,6,3
nm3227390,11,1
nm3227390,26,2
nm3227390,23,3
nm3227979,5,1
nm3227979,11,2
nm3227979,2,3
nm3227997,2,1
nm3228455,5,1
nm3228518,5,1
nm3228518,6,2
nm3228518,4,3
nm3228691,7,1
nm3228691,6,2
nm3228691,14,3
nm3228732,4,1
nm3229151,6,1
nm3229151,3,2
nm3229151,2,3
nm3229353,5,1
nm3229353,4,2
nm3229353,3,3
nm3229679,2,1
nm3229679,19,2
nm3229679,13,3
nm3230026,4,1
nm3230026,6,2
nm3230026,1,3
nm3230077,2,1
nm3231715,2,1
nm3231715,5,2
nm3231715,14,3
nm3231906,2,1
nm3231931,2,1
nm3232290,7,1
nm3232290,13,2
nm3232290,5,3
nm3233852,9,1
nm3234452,6,1
nm3234452,7,2
nm3234452,12,3
nm3235037,14,1
nm3235163,2,1
nm3235691,2,1
nm3236560,5,1
nm3236560,2,2
nm3236560,6,3
nm3236931,4,1
nm3237238,2,1
nm3237238,22,2
nm3237238,3,3
nm3237310,2,1
nm3237614,6,1
nm3237614,5,2
nm3237614,2,3
nm3238584,6,1
nm3238584,7,2
nm3238584,2,3
nm3238636,10,1
nm3238636,9,2
nm3238636,1,3
nm3238704,6,1
nm3238704,7,2
nm3238704,5,3
nm3238760,5,1
nm3238760,7,2
nm3238760,3,3
nm3239034,6,1
nm3239034,3,2
nm3239034,22,3
nm3239214,8,1
nm3239650,12,1
nm3241113,2,1
nm3241113,5,2
nm3241113,6,3
nm3241167,2,1
nm3241167,5,2
nm3241167,6,3
nm3241258,4,1
nm3241258,7,2
nm3241258,6,3
nm3241693,6,1
nm3241693,5,2
nm3241693,7,3
nm3242564,2,1
nm3242589,2,1
nm3242589,5,2
nm3242740,3,1
nm3243311,2,1
nm3243311,11,2
nm3243311,5,3
nm3243400,4,1
nm3243400,1,2
nm3243400,6,3
nm3243983,4,1
nm3243983,3,2
nm3244073,10,1
nm3244073,9,2
nm3244183,19,1
nm3244183,20,2
nm3244183,13,3
nm3244219,6,1
nm3244219,7,2
nm3245340,3,1
nm3245540,2,1
nm3245540,9,2
nm3245540,10,3
nm3246138,2,1
nm3246201,4,1
nm3246880,4,1
nm3246880,5,2
nm3246880,11,3
nm3247133,3,1
nm3247133,19,2
nm3247133,9,3
nm3247828,1,1
nm3247828,2,2
nm3247828,9,3
nm3247901,2,1
nm3248544,2,1
nm3249002,7,1
nm3249002,6,2
nm3249468,6,1
nm3249468,7,2
nm3249473,5,1
nm3249473,24,2
nm3249473,27,3
nm3249872,8,1
nm3250161,4,1
nm3250321,6,1
nm3250321,7,2
nm3250321,2,3
nm3250785,4,1
nm3251371,4,1
nm3251371,6,2
nm3251839,2,1
nm3251839,6,2
nm3253399,2,1
nm3253444,2,1
nm3253624,2,1
nm3253971,12,1
nm3253971,14,2
nm3254848,2,1
nm3254848,5,2
nm3254848,6,3
nm3255347,2,1
nm3255347,6,2
nm3255347,5,3
nm3255396,2,1
nm3255459,4,1
nm3255459,6,2
nm3255459,5,3
nm3255792,2,1
nm3255837,4,1
nm3256425,2,1
nm3256425,3,2
nm3256427,4,1
nm3256880,12,1
nm3256880,14,2
nm3256880,7,3
nm3257606,13,1
nm3257606,19,2
nm3257606,3,3
nm3258066,2,1
nm3258673,2,1
nm3258673,5,2
nm3258673,22,3
nm3259724,13,1
nm3259724,19,2
nm3260130,7,1
nm3260130,31,2
nm3260462,4,1
nm3260634,4,1
nm3260684,7,1
nm3260684,5,2
nm3261261,13,1
nm3261261,19,2
nm3261261,5,3
nm3261516,13,1
nm3261516,19,2
nm3261516,5,3
nm3262369,4,1
nm3262628,20,1
nm3262628,30,2
nm3262840,5,1
nm3262840,13,2
nm3262840,14,3
nm3263422,4,1
nm3263660,6,1
nm3264339,3,1
nm3264339,32,2
nm3264425,5,1
nm3264425,7,2
nm3264425,6,3
nm3264591,12,1
nm3264591,14,2
nm3264591,3,3
nm3265596,14,1
nm3265596,12,2
nm3265596,13,3
nm3266001,14,1
nm3266001,12,2
nm3266462,4,1
nm3266654,5,1
nm3266654,7,2
nm3266654,13,3
nm3266680,4,1
nm3268507,5,1
nm3268507,3,2
nm3268507,4,3
nm3269739,4,1
nm3269739,6,2
nm3269739,5,3
nm3269905,7,1
nm3269905,6,2
nm3269905,5,3
nm3269908,6,1
nm3269908,7,2
nm3269908,13,3
nm3270013,6,1
nm3270444,12,1
nm3270444,14,2
nm3270444,22,3
nm3270456,14,1
nm3270456,5,2
nm3270616,5,1
nm3270616,7,2
nm3270616,26,3
nm3270994,2,1
nm3271203,19,1
nm3271203,13,2
nm3272098,6,1
nm3272103,2,1
nm3272103,3,2
nm3272103,11,3
nm3273000,6,1
nm3273000,7,2
nm3273000,13,3
nm3273368,31,1
nm3273368,22,2
nm3274025,2,1
nm3274025,6,2
nm3274458,7,1
nm3274458,14,2
nm3274458,6,3
nm3274858,5,1
nm3274858,6,2
nm3274858,7,3
nm3275684,5,1
nm3276153,27,1
nm3276692,20,1
nm3277030,2,1
nm3277241,12,1
nm3277241,14,2
nm3277241,5,3
nm3277422,2,1
nm3277422,1,2
nm3277958,3,1
nm3279716,2,1
nm3279716,6,2
nm3279716,7,3
nm3279721,2,1
nm3279979,1,1
nm3281332,4,1
nm3281332,22,2
nm3281332,15,3
nm3281947,4,1
nm3282063,2,1
nm3283200,6,1
nm3283598,7,1
nm3283598,6,2
nm3283598,5,3
nm3283893,13,1
nm3283893,7,2
nm3283893,6,3
nm3284254,3,1
nm3284254,27,2
nm3284831,6,1
nm3285333,4,1
nm3285879,13,1
nm3285879,14,2
nm3285879,12,3
nm3285929,13,1
nm3285929,6,2
nm3285929,12,3
nm3286268,2,1
nm3286722,6,1
nm3286722,2,2
nm3286722,1,3
nm3287053,4,1
nm3287449,4,1
nm3287449,1,2
nm3287530,5,1
nm3287530,30,2
nm3287530,8,3
nm3288001,2,1
nm3288001,11,2
nm3288001,26,3
nm3288258,19,1
nm3288258,13,2
nm3288426,5,1
nm3288426,2,2
nm3288426,7,3
nm3288447,7,1
nm3288447,6,2
nm3288447,14,3
nm3288613,5,1
nm3288643,4,1
nm3288643,3,2
nm3288643,24,3
nm3289342,2,1
nm3289342,18,2
nm3290866,3,1
nm3290866,7,2
nm3290866,5,3
nm3291215,2,1
nm3291605,12,1
nm3291605,7,2
nm3291605,11,3
nm3292100,2,1
nm3292100,6,2
nm3292100,7,3
nm3292149,6,1
nm3292149,3,2
nm3292657,2,1
nm3292657,9,2
nm3292926,5,1
nm3293769,4,1
nm3293769,5,2
nm3293769,7,3
nm3294000,2,1
nm3294809,2,1
nm3295497,4,1
nm3295497,3,2
nm3295497,11,3
nm3296404,9,1
nm3296404,10,2
nm3297058,27,1
nm3297089,13,1
nm3297089,19,2
nm3297846,2,1
nm3297879,6,1
nm3297879,5,2
nm3298014,5,1
nm3298439,5,1
nm3298439,13,2
nm3298439,7,3
nm3298632,7,1
nm3298632,6,2
nm3299490,3,1
nm3299538,4,1
nm3299680,2,1
nm3299680,6,2
nm3299680,7,3
nm3299972,2,1
nm3299972,1,2
nm3301012,12,1
nm3301012,31,2
nm3301012,14,3
nm3301364,5,1
nm3301364,26,2
nm3301808,4,1
nm3302089,7,1
nm3302089,19,2
nm3302089,13,3
nm3302157,13,1
nm3302157,14,2
nm3302157,7,3
nm3302249,14,1
nm3302249,7,2
nm3302249,6,3
nm3302379,2,1
nm3302385,4,1
nm3302746,5,1
nm3303074,2,1
nm3303074,1,2
nm3303115,2,1
nm3303345,2,1
nm3303795,9,1
nm3304130,4,1
nm3304337,5,1
nm3304337,2,2
nm3304337,29,3
nm3304512,2,1
nm3304680,4,1
nm3304680,3,2
nm3304752,4,1
nm3305446,5,1
nm3306069,9,1
nm3306163,2,1
nm3307835,6,1
nm3308954,4,1
nm3308954,5,2
nm3308954,6,3
