title_id,genre_id,order
tt10246592,4,1
tt10246592,27,2
tt10248728,26,1
tt1025303,9,1
tt1025303,20,2
tt1025303,22,3
tt10255194,4,1
tt10257424,1,1
tt10257424,2,2
tt10259590,9,1
tt10259590,5,2
tt10261784,9,1
tt10261784,2,2
tt10261784,22,3
tt10264036,27,1
tt10266190,1,1
tt10268370,4,1
tt10268370,2,2
tt10270564,25,1
tt10272702,7,1
tt10272702,15,2
tt10272702,9,3
tt10274856,28,1
tt10277068,13,1
tt1028142,9,1
tt1028358,7,1
tt1028358,3,2
tt1028358,10,3
tt10285782,4,1
tt10285782,9,2
tt10287968,1,1
tt10287968,17,2
tt10287968,25,3
tt1029444,13,1
tt10296620,4,1
tt10296620,9,2
tt10296620,17,3
tt10298814,3,1
tt10298814,2,2
tt10301052,9,1
tt10303178,25,1
tt10303178,27,2
tt10305328,7,1
tt10305328,18,2
tt10305328,9,3
tt10307506,27,1
tt10309724,9,1
tt10309724,2,2
tt10311888,9,1
tt10314150,9,1
tt10316390,4,1
tt10316390,9,2
tt1031858,1,1
tt10322930,1,1
tt10322930,2,2
tt10325084,9,1
tt10325084,17,2
tt10329448,4,1
tt1033376,19,1
tt10335926,26,1
tt10342554,4,1
tt10342554,25,2
tt10342554,13,3
tt10344748,26,1
tt1034693,4,1
tt10349076,9,1
tt1035132,9,1
tt10353442,9,1
tt10355632,1,1
tt10357770,9,1
tt10359996,18,1
tt10359996,27,2
tt10362324,19,1
tt1036449,8,1
tt10366720,13,1
tt10366720,5,2
tt10368900,4,1
tt10371124,27,1
tt1037330,3,1
tt1037330,4,2
tt1037330,17,3
tt10375560,26,1
tt1037769,13,1
tt10379934,27,1
tt10382108,9,1
tt10382108,5,2
tt10384340,9,1
tt10384340,2,2
tt1038652,1,1
tt1038652,8,2
tt1038652,26,3
tt10388698,4,1
tt10390882,9,1
tt10393070,9,1
tt1039526,20,1
tt1039526,5,2
tt10397432,2,1
tt1039965,9,1
tt1039965,2,2
tt10401786,9,1
tt10404008,26,1
tt10406172,9,1
tt10408346,3,1
tt10408346,4,2
tt10408346,2,3
tt10410602,9,1
tt10410602,19,2
tt1041278,7,1
tt1041278,15,2
tt1041278,9,3
tt10415018,27,1
tt10419308,9,1
tt10419308,5,2
tt10421442,9,1
tt10423648,27,1
tt10425776,22,1
tt10427950,1,1
tt10427950,19,2
tt10430122,9,1
tt10430122,5,2
tt1043236,4,1
tt10434530,9,1
tt1043666,2,1
tt10438910,9,1
tt10438910,5,2
tt10441092,4,1
tt1044331,9,1
tt10447622,9,1
tt10449780,9,1
tt10451976,9,1
tt10454146,9,1
tt1045625,22,1
tt10458466,17,1
tt10460594,7,1
tt10460594,15,2
tt10460594,22,3
tt1046283,1,1
tt1046283,27,2
tt10465012,9,1
tt10465012,5,2
tt10469432,9,1
tt10473874,9,1
tt10473874,5,2
tt10475994,9,1
tt10475994,5,2
tt10478222,20,1
tt10478222,2,2
tt10480378,8,1
tt10480378,26,2
tt10482536,1,1
tt1048470,15,1
tt1048470,9,2
tt1048470,5,3
tt10486850,2,1
tt10489088,1,1
tt10491250,1,1
tt10493478,9,1
tt10495700,13,1
tt10495700,2,2
tt10500040,1,1
tt10504330,8,1
tt10504330,26,2
tt10506498,17,1
tt10508660,26,1
tt10510918,3,1
tt10510918,17,2
tt10513174,9,1
tt10513174,5,2
tt10515420,9,1
tt10517592,9,1
tt10519754,3,1
tt10519754,4,2
tt10519754,25,3
tt10521992,9,1
tt10526350,26,1
tt10528504,9,1
tt10530716,4,1
tt10530716,9,2
tt10530716,5,3
tt10532860,9,1
tt10535070,6,1
tt10535070,26,2
tt10537266,9,1
tt1053940,1,1
tt10541574,6,1
tt10543698,7,1
tt10543698,18,2
tt10543698,3,3
tt10548086,9,1
tt10548086,5,2
tt10550288,9,1
tt10550288,5,2
tt10552426,17,1
tt10554616,17,1
tt1055679,7,1
tt1055679,15,2
tt1055679,9,3
tt10559016,9,1
tt10561172,9,1
tt10563384,4,1
tt1056560,9,1
tt1056560,5,2
tt10567722,4,1
tt10567722,9,2
tt10567722,5,3
tt1056985,15,1
tt1056985,9,2
tt1056985,5,3
tt1057195,4,1
tt1057195,13,2
tt1057195,26,3
tt10574148,4,1
tt10576326,9,1
tt10578468,4,1
tt10580758,9,1
tt10582932,10,1
tt10585114,2,1
tt10587274,9,1
tt10589416,9,1
tt10591580,4,1
tt10593752,9,1
tt10593752,11,2
tt10595960,9,1
tt10598224,6,1
tt10600388,9,1
tt10602600,4,1
tt10604756,9,1
tt10606930,28,1
tt10609184,9,1
tt10611386,26,1
tt1061357,4,1
tt10615716,9,1
tt10617872,15,1
tt10617872,9,2
tt10617872,20,3
tt10620028,6,1
tt1062219,23,1
tt1062219,2,2
tt10624358,4,1
tt10626522,21,1
tt10628680,3,1
tt10628680,2,2
tt10630794,10,1
tt10630794,2,2
tt1063296,4,1
tt1063296,17,2
tt1063296,10,3
tt10635092,9,1
tt10637232,1,1
tt10639374,7,1
tt10639374,9,2
tt10639374,6,3
tt10641540,12,1
tt10641540,1,2
tt10641540,19,3
tt10645916,7,1
tt10645916,2,2
tt10648054,4,1
tt10648054,2,2
tt1065022,26,1
tt10652422,4,1
tt10652422,25,2
tt10652422,13,3
tt10654626,26,1
tt10656798,9,1
tt10656798,2,2
tt10661096,27,1
tt1066325,28,1
tt10665388,4,1
tt10667578,4,1
tt10667578,9,2
tt10667578,5,3
tt10669702,4,1
tt1067189,9,1
tt10674094,1,1
tt10676268,2,1
tt10676268,14,2
tt1067838,17,1
tt1067838,13,2
tt1068052,4,1
tt1068052,13,2
tt1068052,26,3
tt10682700,9,1
tt10684848,9,1
tt10687058,28,1
tt10689212,4,1
tt10691370,7,1
tt1069350,9,1
tt1069350,5,2
tt1069778,4,1
tt1069992,4,1
tt10702052,9,1
tt1070418,28,1
tt10706316,22,1
tt10708470,4,1
tt10708470,26,2
tt10712732,9,1
tt10714890,9,1
tt10716992,22,1
tt10723428,9,1
tt10725574,2,1
tt10727782,9,1
tt10729924,26,1
tt10732086,3,1
tt10734240,9,1
tt10736400,4,1
tt1074065,26,1
tt10744942,17,1
tt1074712,9,1
tt1074712,5,2
tt10749228,9,1
tt10751350,3,1
tt10751350,6,2
tt10753508,9,1
tt1075562,4,1
tt10757824,21,1
tt10757824,2,2
tt10760014,9,1
tt10762194,9,1
tt10764406,9,1
tt10766580,7,1
tt10768766,4,1
tt10768766,26,2
tt10770878,9,1
tt10773088,7,1
tt10773088,15,2
tt10773088,9,3
tt10775362,9,1
tt10777540,13,1
tt10779748,4,1
tt10779748,9,2
tt10781924,26,1
tt10784092,25,1
tt10784092,27,2
tt10786234,9,1
tt10788370,27,1
tt10790534,9,1
tt1079266,18,1
tt1079266,17,2
tt1079266,10,3
tt10797020,9,1
tt10799152,17,1
tt10799152,2,2
tt10801338,1,1
tt10801338,2,2
tt10803450,9,1
tt10805640,6,1
tt10807758,9,1
tt10809896,26,1
tt10812046,9,1
tt10814184,21,1
tt10814184,2,2
tt10816386,1,1
tt10818512,3,1
tt10818512,9,2
tt10818512,6,3
tt1082065,15,1
tt1082065,22,2
tt10822804,17,1
tt1082496,1,1
tt10827166,8,1
tt10829294,4,1
tt10833658,1,1
tt10835808,9,1
tt10835808,2,2
tt10837916,25,1
tt10840070,15,1
tt10840070,9,2
tt10840070,19,3
tt1084433,1,1
tt1084651,4,1
tt1084651,17,2
tt1084651,25,3
tt10848718,18,1
tt10848718,3,2
tt10848718,4,3
tt10850972,4,1
tt10850972,17,2
tt10850972,25,3
tt10853194,9,1
tt10855336,28,1
tt10857504,9,1
tt10859676,9,1
tt10861870,13,1
tt10861870,2,2
tt1086400,10,1
tt10866158,9,1
tt10868292,17,1
tt10870456,4,1
tt10870456,11,2
tt10870456,20,3
tt10872560,9,1
tt10874724,4,1
tt10874724,26,2
tt10876850,13,1
tt10876850,2,2
tt10878948,5,1
tt10883298,4,1
tt10885426,9,1
tt10887668,18,1
tt10889790,9,1
tt10891918,9,1
tt10896262,1,1
tt10896262,27,2
tt10898398,9,1
tt10900550,26,1
tt10902768,18,1
tt10902768,9,2
tt10902768,5,3
tt10904920,17,1
tt1090708,27,1
tt10909258,7,1
tt10909258,15,2
tt10909258,20,3
tt10911386,28,1
tt10911386,2,2
tt10913610,9,1
tt10913610,5,2
tt1091579,18,1
tt1091579,3,2
tt1091579,4,3
tt10917998,9,1
tt10917998,2,2
tt10920170,4,1
tt10920170,5,2
tt10922326,1,1
tt10922326,2,2
tt1092448,9,1
tt1092448,5,2
tt10926678,7,1
tt10926678,22,2
tt10931146,7,1
tt10933340,9,1
tt10937690,4,1
tt10937690,2,2
tt10937690,26,3
tt10939858,13,1
tt10939858,2,2
tt10944174,9,1
tt10946366,8,1
tt10946366,27,2
tt1094854,4,1
tt1094854,17,2
tt10950696,26,1
tt10952894,9,1
tt10955060,28,1
tt1095723,15,1
tt1095723,1,2
tt1095723,20,3
tt10961496,9,1
tt10963618,27,1
tt10965728,9,1
tt10967840,28,1
tt10969988,13,1
tt10969988,27,2
tt10969988,26,3
tt10974238,28,1
tt10978574,9,1
tt10978574,5,2
tt10980748,2,1
tt10980748,22,2
tt1098291,9,1
tt1098291,26,2
tt10985078,8,1
tt10987252,4,1
tt10987252,5,2
tt10991554,18,1
tt10991554,9,2
tt10991554,5,3
tt10997948,18,1
tt10997948,9,2
tt10997948,5,3
tt1100224,17,1
tt1100224,25,2
tt11004372,8,1
tt11006566,11,1
tt11008740,3,1
tt11008740,2,2
tt11010902,25,1
tt11013044,11,1
tt11013044,5,2
tt11015176,17,1
tt11017336,17,1
tt1102377,18,1
tt11028086,13,1
tt1103021,9,1
tt11038776,27,1
tt11040898,4,1
tt11043108,9,1
tt11045232,25,1
tt11047420,9,1
tt1104956,4,1
tt1104956,6,2
tt1104956,26,3
tt11051702,4,1
tt11056018,10,1
tt11060336,4,1
tt11060336,2,2
tt11060336,26,3
tt11062452,2,1
tt11064604,5,1
tt1106672,18,1
tt1106672,3,2
tt1106672,4,3
tt1106894,1,1
tt11071094,9,1
tt1107321,9,1
tt1107321,2,2
tt11079732,26,1
tt11081918,9,1
tt11084074,9,1
tt1108627,3,1
tt1108627,4,2
tt11088392,7,1
tt11088392,9,2
tt11088392,6,3
tt11090548,18,1
tt11090548,3,2
tt11090548,17,3
tt1109268,25,1
tt11094810,6,1
tt11096990,17,1
tt1109913,3,1
tt1109913,4,2
tt1109913,5,3
tt11101284,2,1
tt11103424,9,1
tt11105544,9,1
tt11112036,6,1
tt11114202,4,1
tt11114202,9,2
tt1111906,2,1
tt1113237,7,1
tt1113237,18,2
tt1113237,9,3
tt1114668,11,1
tt1115981,17,1
tt1117253,9,1
tt1120198,4,1
tt1121633,15,1
tt1123018,4,1
tt1123018,17,2
tt1124378,9,1
tt1124378,11,2
tt1125669,4,1
tt1126972,17,1
tt1128327,27,1
tt1129614,26,1
tt1132218,2,1
tt1133507,28,1
tt1134822,1,1
tt1134822,13,2
tt1136154,8,1
tt1136154,27,2
tt1137473,4,1
tt1138767,7,1
tt1138767,18,2
tt1138767,3,3
tt1140073,1,1
tt1140073,26,2
tt1141358,1,1
tt1141358,19,2
tt1143991,9,1
tt1145303,4,1
tt1145303,9,2
tt1145303,5,3
tt1146584,25,1
tt1146584,13,2
tt1147883,4,1
tt1149168,4,1
tt1149168,26,2
tt1150440,4,1
tt1153047,1,1
tt1154330,9,1
tt1154330,20,2
tt1154330,5,3
tt1155618,28,1
tt1156939,9,1
tt1156939,5,2
tt1158241,1,1
tt1159548,3,1
tt1159548,2,2
tt1160835,4,1
tt1162125,4,1
tt1163389,4,1
tt1164697,21,1
tt1167351,9,1
tt1169992,2,1
tt1172600,9,1
tt1173893,4,1
tt1175187,9,1
tt1176486,26,1
tt1177788,4,1
tt1179134,4,1
tt1179134,26,2
tt1180415,17,1
tt1181704,4,1
tt1182987,9,1
tt1182987,5,2
tt1184269,4,1
tt1185606,1,1
tt1185606,2,2
tt1186914,4,1
tt1188187,9,1
tt1188187,5,2
tt1189488,4,1
tt1190785,17,1
tt1190785,25,2
tt1192074,4,1
tt1192074,2,2
tt1193371,1,1
tt1194678,4,1
tt1195955,9,1
tt1195955,5,2
tt1197241,9,1
tt1198529,1,1
tt1198529,2,2
tt1199852,27,1
tt1201148,1,1
tt1202438,9,1
tt1202438,5,2
tt1203720,4,1
tt1205024,4,1
tt1205024,15,2
tt1205024,9,3
tt1206356,26,1
tt1207639,4,1
tt1208973,4,1
tt1210257,4,1
tt1210257,8,2
tt1211537,15,1
tt1211537,9,2
tt1211537,20,3
tt1212848,9,1
tt1214175,9,1
tt1214175,25,2
tt1214175,27,3
tt1215487,1,1
tt1216817,3,1
tt1216817,4,2
tt1216817,17,3
tt1218099,7,1
tt1219407,22,1
tt1220700,9,1
tt1220700,2,2
tt1221989,4,1
tt1221989,2,2
tt1223331,9,1
tt1223331,2,2
tt1224665,4,1
tt1225951,9,1
tt1225951,10,2
tt1225951,11,3
tt1227244,25,1
tt1228519,4,1
tt1228519,9,2
tt1228519,5,3
tt1229821,11,1
tt1229821,5,2
tt1231126,27,1
tt1232422,17,1
tt1232422,25,2
tt1232422,27,3
tt1233727,9,1
tt1235012,17,1
tt1235012,13,2
tt1236382,4,1
tt1236382,9,2
tt1236382,5,3
tt1237651,9,1
tt1238969,4,1
tt1241610,27,1
tt1242951,4,1
tt1242951,8,2
tt1242951,26,3
tt1244254,12,1
tt1244254,1,2
tt1245593,7,1
tt1245593,18,2
tt1245593,3,3
tt1246881,4,1
tt1246881,17,2
tt1248187,4,1
tt1249514,1,1
tt1250789,4,1
tt1250789,2,2
tt1252109,25,1
tt1252109,27,2
tt1253397,17,1
tt1253397,25,2
tt1253397,13,3
tt1254691,4,1
tt1254691,9,2
tt1256017,9,1
tt1257314,4,1
tt1257314,9,2
tt1258609,9,1
tt1259899,9,1
tt1261195,18,1
tt1261195,4,2
tt1261195,9,3
tt1263794,1,1
tt1265092,1,1
tt1265092,2,2
tt1266408,1,1
tt1267722,7,1
tt1267722,3,2
tt1267722,13,3
tt1269023,18,1
tt1269023,27,2
tt1270356,9,1
tt1271685,9,1
tt1271685,5,2
tt1272995,4,1
tt1272995,6,2
tt1272995,26,3
tt1274296,9,1
tt1274296,13,2
tt1274296,5,3
tt1275592,9,1
tt1275592,2,2
tt1276889,8,1
tt1276889,26,2
tt1278178,2,1
tt1279476,28,1
tt1280803,18,1
tt1280803,3,2
tt1280803,21,3
tt1282130,9,1
tt1283422,27,1
tt1286068,4,1
tt1287356,2,1
tt1288708,4,1
tt1288708,9,2
tt1288708,17,3
tt1289996,3,1
tt1289996,4,2
tt1289996,17,3
tt1291318,1,1
tt1292613,15,1
tt1292613,9,2
tt1292613,20,3
tt1293910,9,1
tt1293910,5,2
tt1295251,26,1
tt1296529,8,1
tt1296529,26,2
tt1297843,1,1
tt1297843,2,2
tt1299143,25,1
tt1300425,26,1
tt1301721,9,1
tt1303014,9,1
tt1304318,8,1
tt1304318,6,2
tt1304318,26,3
tt1305643,4,1
tt1306931,1,1
tt1306931,8,2
tt1306931,26,3
tt1308249,4,1
tt1308249,8,2
tt1308249,26,3
tt1309572,4,1
tt1309572,2,2
tt1310862,27,1
tt1312180,1,1
tt1313493,15,1
tt1313493,1,2
tt1314795,5,1
tt1314795,2,2
tt1314795,16,3
tt1316113,8,1
tt1317409,26,1
tt1318725,17,1
tt1320028,4,1
tt1322666,3,1
tt1324003,3,1
tt1324003,4,2
tt1324003,17,3
tt1325294,17,1
tt1326628,17,1
tt1327983,1,1
tt1327983,13,2
tt1329274,2,1
tt1330599,26,1
tt1331917,26,1
tt1333201,15,1
tt1333201,9,2
tt1333201,20,3
tt1334555,1,1
tt1335848,8,1
tt1337169,2,1
tt1337169,22,2
tt1338435,9,1
tt1338435,19,2
tt1338435,5,3
tt1339709,4,1
tt1339709,25,2
tt1339709,8,3
tt1340997,15,1
tt1340997,9,2
tt1342311,2,1
tt1343630,4,1
tt1343630,17,2
tt1343630,10,3
tt1344906,25,1
tt1346199,4,1
tt1347507,9,1
tt1350105,9,1
tt1350105,5,2
tt1351401,15,1
tt1351401,9,2
tt1351401,5,3
tt1352712,4,1
tt1354010,1,1
tt1354010,2,2
tt1356658,25,1
tt1357927,4,1
tt1359197,17,1
tt1361763,9,1
tt1361763,5,2
tt1363033,8,1
tt1364362,25,1
tt1365665,9,1
tt1365665,2,2
tt1366956,2,1
tt1368232,15,1
tt1368232,9,2
tt1370827,4,1
tt1372103,9,1
tt1372103,5,2
tt1373392,25,1
tt1373392,13,2
tt1373392,27,3
tt1374655,4,1
tt1375993,3,1
tt1375993,4,2
tt1375993,9,3
tt1377327,1,1
tt1378590,4,1
tt1379860,15,1
tt1379860,9,2
tt1379860,5,3
tt1381147,4,1
tt1381147,26,2
tt1382421,1,1
tt1382421,2,2
tt1383698,4,1
tt1383698,5,2
tt1384977,9,1
tt1384977,5,2
tt1386285,3,1
tt1386285,17,2
tt1387572,9,1
tt1388863,4,1
tt1390148,1,1
tt1390148,26,2
tt1391442,17,1
tt1392703,26,1
tt1394036,4,1
tt1395313,1,1
tt1395313,8,2
tt1396583,2,1
tt1397854,25,1
tt1399151,13,1
tt1400438,12,1
tt1400438,9,2
tt1400438,19,3
tt1401734,3,1
tt1401734,4,2
tt1401734,2,3
tt1403010,1,1
tt1403010,19,2
tt1404363,8,1
tt1405664,4,1
tt1405664,9,2
tt1405664,13,3
tt1406945,26,1
tt1408214,18,1
tt1408214,9,2
tt1408214,17,3
tt1409511,9,1
tt1410798,12,1
tt1410798,1,2
tt1412079,27,1
tt1413378,9,1
tt1414674,25,1
tt1415971,1,1
tt1417266,17,1
tt1418562,3,1
tt1418562,4,2
tt1418562,9,3
tt1419827,1,1
tt1421117,9,1
tt1421117,5,2
tt1422433,26,1
tt1423735,9,1
tt1423735,5,2
tt1425022,9,1
tt1425022,5,2
tt1426294,4,1
tt1427587,8,1
tt1428908,9,1
tt1428908,5,2
tt1430192,9,1
tt1430192,5,2
tt1431478,4,1
tt1432763,4,1
tt1432763,13,2
tt1435295,17,1
tt1435295,13,2
tt1436585,4,1
tt1437878,2,1
tt1439198,1,1
tt1439198,27,2
tt1440496,4,1
tt1440496,1,2
tt1441779,8,1
tt1441779,26,2
tt1443074,9,1
tt1444368,25,1
tt1445637,13,1
tt1446907,1,1
tt1448192,25,1
tt1448192,2,2
tt1449470,4,1
tt1450733,4,1
tt1450733,2,2
tt1451991,8,1
tt1453266,7,1
tt1453266,6,2
tt1454541,20,1
tt1454541,2,2
tt1455820,13,1
tt1455820,2,2
tt1457118,9,1
tt1458430,4,1
tt1458430,2,2
tt1459715,15,1
tt1459715,9,2
tt1459715,20,3
tt1460991,25,1
tt1462273,4,1
tt1462273,17,2
tt1463566,7,1
tt1463566,3,2
tt1463566,9,3
tt1464841,26,1
tt1466127,9,1
tt1466127,17,2
tt1467421,9,1
tt1468748,19,1
tt1470040,4,1
tt1470040,17,2
tt1470040,10,3
tt1471332,7,1
tt1472623,9,1
tt1472623,5,2
tt1473910,7,1
tt1473910,3,2
tt1473910,4,3
tt1475222,4,1
tt1475222,5,2
tt1475222,2,3
tt1476545,4,1
tt1477862,6,1
tt1479173,3,1
tt1479173,17,2
tt1479173,2,3
tt1480473,4,1
tt1481761,25,1
tt1483047,17,1
tt1484328,9,1
tt1484328,10,2
tt1484328,20,3
tt1485616,1,1
tt1486943,4,1
tt1488233,9,1
tt1488233,5,2
tt1489525,9,1
tt1489525,5,2
tt1490822,27,1
tt1492110,4,1
tt1492110,17,2
tt1492110,27,3
tt1493384,4,1
tt1494678,13,1
tt1495963,9,1
tt1497246,9,1
tt1498574,4,1
tt1498574,9,2
tt1498574,5,3
tt1499860,8,1
tt1499860,6,2
tt1499860,26,3
tt1501158,7,1
tt1501158,3,2
tt1501158,4,3
tt1502437,26,1
tt1503715,9,1
tt1503715,2,2
tt1505016,7,1
tt1505016,18,2
tt1505016,10,3
tt1506289,15,1
tt1506289,9,2
tt1507608,1,1
tt1508900,4,1
tt1508900,8,2
tt1508900,26,3
tt1510199,1,1
tt1511492,28,1
tt1512778,18,1
tt1512778,9,2
tt1512778,20,3
tt1514073,4,1
tt1514073,2,2
tt1515380,9,1
tt1516653,26,1
tt1517945,9,1
tt1519268,2,1
tt1519268,6,2
tt1520572,9,1
tt1520572,5,2
tt1521861,9,1
tt1523148,8,1
tt1523148,26,2
tt1524431,4,1
tt1524431,8,2
tt1524431,26,3
tt1527029,3,1
tt1527029,4,2
tt1527029,17,3
tt1528312,7,1
tt1528312,9,2
tt1528312,22,3
tt1529607,4,1
tt1530886,11,1
tt1532183,8,1
tt1533483,15,1
tt1533483,9,2
tt1533483,20,3
tt1534796,1,1
tt1534796,2,2
tt1536106,4,1
tt1536106,2,2
tt1537408,9,1
tt1538687,9,1
tt1538687,17,2
tt1539976,8,1
tt1541299,4,1
tt1542595,1,1
tt1542595,2,2
tt1543890,1,1
tt1545188,8,1
tt1545188,26,2
tt1546487,9,1
tt1549101,11,1
tt1549101,2,2
tt1550421,27,1
tt1551771,3,1
tt1551771,17,2
tt1553091,2,1
tt1554399,17,1
tt1554399,25,2
tt1554399,2,3
tt1555702,17,1
tt1556986,26,1
tt1558259,11,1
tt1558259,21,2
tt1558259,22,3
tt1559552,23,1
tt1560859,26,1
tt1562147,26,1
tt1563433,4,1
tt1564760,4,1
tt1564760,2,2
tt1566045,1,1
tt1567319,4,1
tt1567319,2,2
tt1568641,1,1
tt1568641,17,2
tt1569905,4,1
tt1569905,13,2
tt1569905,26,3
tt1571183,9,1
tt1571183,17,2
tt1572492,11,1
tt1573762,3,1
tt1573762,4,2
tt1573762,17,3
tt1575026,6,1
tt1576306,17,1
tt1576306,25,2
tt1576306,27,3
tt1577581,17,1
tt1577581,25,2
tt1577581,27,3
tt1580172,15,1
tt1580172,9,2
tt1580172,5,3
tt1581444,3,1
tt1581444,4,2
tt1582738,4,1
tt1584021,7,1
tt1584021,15,2
tt1584021,20,3
tt1585304,4,1
tt1585304,9,2
tt1585304,5,3
tt1586583,4,1
tt1586583,9,2
tt1586583,2,3
tt1587866,4,1
tt1587866,2,2
tt1589162,18,1
tt1589162,3,2
tt1589162,17,3
tt1590443,9,1
tt1590443,10,2
tt1591741,26,1
tt1593044,15,1
tt1593044,1,2
tt1593044,9,3
tt1594351,3,1
tt1594351,4,2
tt1594351,17,3
tt1595627,4,1
tt1595627,9,2
tt1595627,2,3
tt1596943,27,1
tt1598236,7,1
tt1598236,4,2
tt1598236,15,3
tt1599540,9,1
tt1600837,7,1
tt1600837,9,2
tt1600837,2,3
tt1602136,4,1
tt1603437,9,1
tt1603437,2,2
tt1604731,26,1
tt1606013,4,1
tt1606013,15,2
tt1607299,17,1
tt1608609,15,1
tt1608609,9,2
tt1609908,13,1
tt1611186,2,1
tt1612482,4,1
tt1612482,13,2
tt1612482,26,3
tt1613778,6,1
tt1615061,9,1
tt1615061,2,2
tt1616362,18,1
tt1616362,17,2
tt1617641,10,1
tt1617641,2,2
tt1618922,4,1
tt1618922,9,2
tt1618922,23,3
tt1620211,25,1
tt1621500,25,1
tt1621500,27,2
tt1622772,1,1
tt1624050,8,1
tt1625339,13,1
tt1626625,1,1
tt1626625,2,2
tt1627904,9,1
tt1627904,2,2
tt1627904,22,3
tt1629187,1,1
tt1630477,13,1
tt1631759,2,1
tt1633050,4,1
tt1633050,9,2
tt1634356,27,1
tt1635622,4,1
tt1635622,15,2
tt1635622,9,3
tt1636909,9,1
tt1638196,26,1
tt1639531,9,1
tt1639531,5,2
tt1640809,7,1
tt1640809,15,2
tt1640809,9,3
tt1642127,8,1
tt1642127,26,2
tt1643414,25,1
tt1643414,27,2
tt1644682,28,1
tt1645983,26,1
tt1647297,26,1
tt1648603,13,1
tt1649883,1,1
tt1651191,8,1
tt1651191,26,2
tt1652460,4,1
tt1653734,1,1
tt1655002,6,1
tt1656287,26,1
tt1657584,4,1
tt1658871,25,1
tt1660196,17,1
tt1660196,25,2
tt1660196,27,3
tt1661483,13,1
tt1664089,9,1
tt1665369,17,1
tt1666659,1,1
tt1666659,19,2
tt1666659,2,3
tt1667991,1,1
tt1669264,4,1
tt1669264,2,2
tt1670556,17,1
tt1670556,25,2
tt1670556,27,3
tt1671844,25,1
tt1673132,26,1
tt1674416,1,1
tt1675725,4,1
tt1676997,4,1
tt1676997,2,2
tt1678294,26,1
tt1679571,2,1
tt1680851,25,1
tt1680851,13,2
tt1682131,3,1
tt1683402,9,1
tt1684719,9,1
tt1684719,5,2
tt1686032,7,1
tt1686032,11,2
tt1687316,17,1
tt1687316,25,2
tt1688636,9,1
tt1688636,2,2
tt1689896,9,1
tt1689896,5,2
tt1691182,13,1
tt1692477,6,1
tt1693747,4,1
tt1693747,2,2
tt1695020,18,1
tt1695020,25,2
tt1695020,27,3
tt1696313,8,1
tt1696313,26,2
tt1697616,4,1
tt1697616,2,2
tt1698926,26,1
tt1700221,4,1
tt1700221,8,2
tt1700221,26,3
tt1701505,18,1
tt1701505,1,2
tt1701505,20,3
tt1702785,4,1
tt1704086,1,1
tt1705371,17,1
tt1705371,8,2
tt1705371,26,3
tt1706659,18,1
tt1706659,3,2
tt1706659,10,3
tt1707961,9,1
tt1707961,20,2
tt1707961,5,3
tt1709251,8,1
tt1710534,9,1
tt1711843,26,1
tt1713137,18,1
tt1713137,3,2
tt1713137,4,3
tt1714417,18,1
tt1714417,3,2
tt1714417,4,3
tt1715726,4,1
tt1715726,1,2
tt1715726,9,3
tt1717035,9,1
tt1717035,17,2
tt1718325,17,1
tt1719617,9,1
tt1719617,2,2
tt1720904,4,1
tt1720904,5,2
tt1720904,2,3
tt1722206,9,1
tt1722206,5,2
tt1723493,26,1
tt1724777,4,1
tt1726077,4,1
tt1726077,2,2
tt1727386,3,1
tt1727386,10,2
tt1727386,11,3
tt1728669,9,1
tt1728669,2,2
tt1729956,4,1
tt1729956,13,2
tt1729956,26,3
tt1731248,13,1
tt1732548,4,1
tt1732548,2,2
tt1733873,13,1
tt1733873,26,2
tt1735167,4,1
tt1735167,9,2
tt1736444,9,1
tt1737767,7,1
tt1737767,4,2
tt1737767,2,3
tt1739040,1,1
tt1740313,8,1
tt1741598,2,1
tt1744173,17,1
tt1744173,21,2
tt1745448,1,1
tt1746728,3,1
tt1746728,4,2
tt1748038,9,1
tt1749411,26,1
tt1750758,9,1
tt1750758,20,2
tt1750758,5,3
tt1752098,4,1
tt1752098,17,2
tt1752098,13,3
tt1753420,1,1
tt1754709,1,1
tt1756114,9,1
tt1756114,27,2
tt1757471,27,1
tt1758804,15,1
tt1758804,9,2
tt1758804,20,3
tt1760136,1,1
tt1761446,9,1
tt1761446,5,2
tt1762800,9,1
tt1762800,17,2
tt1764199,5,1
tt1764199,21,2
tt1764199,22,3
tt1765525,4,1
tt1765525,9,2
tt1765525,26,3
tt1766865,9,1
tt1766865,5,2
tt1768297,1,1
tt1769656,3,1
tt1769656,10,2
tt1772363,9,1
tt1772363,2,2
tt1772363,22,3
tt1773659,7,1
tt1773659,9,2
tt1773659,2,3
tt1774941,8,1
tt1776227,9,1
tt1776227,2,2
tt1777551,12,1
tt1777551,1,2
tt1777551,19,3
tt1778889,6,1
tt1780205,8,1
tt1781514,26,1
tt1782822,9,1
tt1782822,5,2
tt1784149,13,1
tt1785445,2,1
tt1786725,20,1
tt1786725,2,2
tt1788010,25,1
tt1789308,1,1
tt1789308,19,2
tt1790725,9,1
tt1790725,11,2
tt1790725,2,3
tt1792178,3,1
tt1792178,17,2
tt1793501,8,1
tt1794970,17,1
tt1796329,1,1
tt1797692,1,1
tt1799075,8,1
tt1800419,26,1
tt1801731,17,1
tt1801731,25,2
tt1801731,27,3
tt1803010,9,1
tt1804275,26,1
